gppd_idnr,year,reported_generation,estimated_generation,model_name
WRI1024873,2016,,10.126124231770056,ai4e_solar_model_no_age
WRI1024873,2017,,10.35828703676211,ai4e_solar_model_no_age
WRI1025479,2013,,1.9326843403066205,ai4e_solar_model_no_age
WRI1025479,2014,,1.9488874842104722,ai4e_solar_model_no_age
WRI1025479,2015,,1.9371622245517872,ai4e_solar_model_no_age
WRI1025479,2016,,1.9681790536856398,ai4e_solar_model_no_age
WRI1025479,2017,,1.9841812691991056,ai4e_solar_model_no_age
WRI1025784,2013,,1.682819140977322,ai4e_solar_model_no_age
WRI1025784,2014,,1.5867049563475253,ai4e_solar_model_no_age
WRI1025784,2015,,1.5635286224028073,ai4e_solar_model_no_age
WRI1025784,2016,,1.5479303255603765,ai4e_solar_model_no_age
WRI1025784,2017,,1.5635176634430248,ai4e_solar_model_no_age
WRI1025245,2013,,3.0584997650288703,ai4e_solar_model_no_age
WRI1025245,2014,,3.1089279670869985,ai4e_solar_model_no_age
WRI1025245,2015,,3.0910755799094143,ai4e_solar_model_no_age
WRI1025245,2016,,3.127141974938983,ai4e_solar_model_no_age
WRI1025245,2017,,3.1246219315707946,ai4e_solar_model_no_age
WRI1024749,2013,,11.379546215831589,ai4e_solar_model_no_age
WRI1024749,2014,,12.128361021426693,ai4e_solar_model_no_age
WRI1024749,2015,,12.880866626886034,ai4e_solar_model_no_age
WRI1024749,2016,,12.174795860296799,ai4e_solar_model_no_age
WRI1024749,2017,,12.161059990790049,ai4e_solar_model_no_age
WRI1025644,2013,,1.6576307669370753,ai4e_solar_model_no_age
WRI1025644,2014,,1.6565055603379346,ai4e_solar_model_no_age
WRI1025644,2015,,1.7070036835845266,ai4e_solar_model_no_age
WRI1025644,2016,,1.6554019227064631,ai4e_solar_model_no_age
WRI1025644,2017,,1.6978194841467984,ai4e_solar_model_no_age
WRI1025699,2013,,1.4570287331684924,ai4e_solar_model_no_age
WRI1025699,2014,,1.5009598624095617,ai4e_solar_model_no_age
WRI1025699,2015,,1.4700782517371467,ai4e_solar_model_no_age
WRI1025699,2016,,1.4633997207174663,ai4e_solar_model_no_age
WRI1025699,2017,,1.4944039263683258,ai4e_solar_model_no_age
WRI1025333,2013,,2.4194095631424406,ai4e_solar_model_no_age
WRI1025333,2014,,2.447183291611748,ai4e_solar_model_no_age
WRI1025333,2015,,2.3902131369651283,ai4e_solar_model_no_age
WRI1025333,2016,,2.455058544711078,ai4e_solar_model_no_age
WRI1025333,2017,,2.4307128267141156,ai4e_solar_model_no_age
WRI1025524,2013,,1.793032795298236,ai4e_solar_model_no_age
WRI1025524,2014,,1.9266446914004356,ai4e_solar_model_no_age
WRI1025524,2015,,2.0896460380613684,ai4e_solar_model_no_age
WRI1025524,2016,,1.901774332655028,ai4e_solar_model_no_age
WRI1025524,2017,,2.008245203112831,ai4e_solar_model_no_age
WRI1025536,2013,,1.8658032342948176,ai4e_solar_model_no_age
WRI1025536,2014,,1.8888711314475544,ai4e_solar_model_no_age
WRI1025536,2015,,1.940986621308956,ai4e_solar_model_no_age
WRI1025536,2016,,1.9815521821763256,ai4e_solar_model_no_age
WRI1025536,2017,,2.015223802395868,ai4e_solar_model_no_age
WRI1025526,2013,,1.7702166847966057,ai4e_solar_model_no_age
WRI1025526,2014,,1.813949003757634,ai4e_solar_model_no_age
WRI1025526,2015,,1.783937168862088,ai4e_solar_model_no_age
WRI1025526,2016,,1.7747728361061634,ai4e_solar_model_no_age
WRI1025526,2017,,1.783937168862088,ai4e_solar_model_no_age
WRI1025776,2013,,1.466155184041628,ai4e_solar_model_no_age
WRI1025776,2014,,1.6355876669887606,ai4e_solar_model_no_age
WRI1025776,2015,,1.6166943026657696,ai4e_solar_model_no_age
WRI1025776,2016,,1.5903824582070092,ai4e_solar_model_no_age
WRI1025776,2017,,1.657326540327104,ai4e_solar_model_no_age
WRI1025748,2013,,1.4897693466292168,ai4e_solar_model_no_age
WRI1025748,2014,,1.5399551599129349,ai4e_solar_model_no_age
WRI1025748,2015,,1.5387923452482843,ai4e_solar_model_no_age
WRI1025748,2016,,1.510273328272639,ai4e_solar_model_no_age
WRI1025748,2017,,1.5293887177277008,ai4e_solar_model_no_age
WRI1024956,2013,,6.584880905575215,ai4e_solar_model_no_age
WRI1024956,2014,,6.940634987117027,ai4e_solar_model_no_age
WRI1024956,2015,,7.314837903170297,ai4e_solar_model_no_age
WRI1024956,2016,,7.461202541839136,ai4e_solar_model_no_age
WRI1024956,2017,,7.124163560960285,ai4e_solar_model_no_age
WRI1025198,2013,,3.6364512761957504,ai4e_solar_model_no_age
WRI1025198,2014,,3.736864811080415,ai4e_solar_model_no_age
WRI1025198,2015,,3.772738130700012,ai4e_solar_model_no_age
WRI1025198,2016,,3.6305761377927044,ai4e_solar_model_no_age
WRI1025198,2017,,3.81221593676196,ai4e_solar_model_no_age
WRI1023939,2013,,101.28231292206476,ai4e_solar_model_no_age
WRI1023939,2014,,110.49570150288802,ai4e_solar_model_no_age
WRI1023939,2015,,110.95320367856588,ai4e_solar_model_no_age
WRI1023939,2016,,110.19191751972338,ai4e_solar_model_no_age
WRI1023939,2017,,111.18152237998504,ai4e_solar_model_no_age
WKS0063628,2013,,19.794605766849187,ai4e_solar_model_no_age
WKS0063628,2014,,21.70044593594634,ai4e_solar_model_no_age
WKS0063628,2015,,21.80569835700775,ai4e_solar_model_no_age
WKS0063628,2016,,20.874593229451506,ai4e_solar_model_no_age
WKS0063628,2017,,21.164883945256445,ai4e_solar_model_no_age
WRI1024223,2013,,18.43077468200247,ai4e_solar_model_no_age
WRI1024223,2014,,18.50599957778993,ai4e_solar_model_no_age
WRI1024223,2015,,18.49954967312717,ai4e_solar_model_no_age
WRI1024223,2016,,18.200131728965307,ai4e_solar_model_no_age
WRI1024223,2017,,18.577789121174803,ai4e_solar_model_no_age
WRI1024635,2013,,13.290834149551259,ai4e_solar_model_no_age
WRI1024635,2014,,13.843481573496778,ai4e_solar_model_no_age
WRI1024635,2015,,13.865328884356508,ai4e_solar_model_no_age
WRI1024635,2016,,13.441722687389927,ai4e_solar_model_no_age
WRI1024635,2017,,13.840355112958424,ai4e_solar_model_no_age
WRI1025291,2013,,2.7841725264677173,ai4e_solar_model_no_age
WRI1025291,2014,,2.887634984948332,ai4e_solar_model_no_age
WRI1025291,2015,,3.0563185856862556,ai4e_solar_model_no_age
WRI1025291,2016,,2.906163784666384,ai4e_solar_model_no_age
WRI1025291,2017,,3.047064267291169,ai4e_solar_model_no_age
WKS0062396,2013,,20.781696779929828,ai4e_solar_model_no_age
WKS0062396,2014,,21.43988980520506,ai4e_solar_model_no_age
WKS0062396,2015,,21.229680797151207,ai4e_solar_model_no_age
WKS0062396,2016,,21.2878443061845,ai4e_solar_model_no_age
WKS0062396,2017,,21.226225904606896,ai4e_solar_model_no_age
WKS0069157,2013,,21.882551501528095,ai4e_solar_model_no_age
WKS0069157,2014,,21.260158277340523,ai4e_solar_model_no_age
WKS0069157,2015,,21.220853244092666,ai4e_solar_model_no_age
WKS0069157,2016,,21.265290314919138,ai4e_solar_model_no_age
WKS0069157,2017,,21.23436197608549,ai4e_solar_model_no_age
WRI1025176,2013,,4.106793199225209,ai4e_solar_model_no_age
WRI1025176,2014,,4.167069135011354,ai4e_solar_model_no_age
WRI1025176,2015,,4.402488922852113,ai4e_solar_model_no_age
WRI1025176,2016,,4.08031456572147,ai4e_solar_model_no_age
WRI1025176,2017,,4.398057242157711,ai4e_solar_model_no_age
WRI1025324,2013,,3.1182317823550663,ai4e_solar_model_no_age
WRI1025324,2014,,3.1768954323487835,ai4e_solar_model_no_age
WRI1025324,2015,,3.351502252521389,ai4e_solar_model_no_age
WRI1025324,2016,,3.0973093999039083,ai4e_solar_model_no_age
WRI1025324,2017,,3.387867112273222,ai4e_solar_model_no_age
WRI1025535,2013,,1.7612638130873473,ai4e_solar_model_no_age
WRI1025535,2014,,1.7594195823514482,ai4e_solar_model_no_age
WRI1025535,2015,,1.7826263432086813,ai4e_solar_model_no_age
WRI1025535,2016,,1.789465321981778,ai4e_solar_model_no_age
WRI1025535,2017,,1.7802574255583565,ai4e_solar_model_no_age
WRI1025420,2013,,2.1461638127677123,ai4e_solar_model_no_age
WRI1025420,2014,,2.1469607824400474,ai4e_solar_model_no_age
WRI1025420,2015,,2.1871446647431227,ai4e_solar_model_no_age
WRI1025420,2016,,2.1470365945552627,ai4e_solar_model_no_age
WRI1025420,2017,,2.1498084444179333,ai4e_solar_model_no_age
WKS0068635,2013,,13.297093696180264,ai4e_solar_model_no_age
WKS0068635,2014,,14.762833324813966,ai4e_solar_model_no_age
WKS0068635,2015,,15.285286820385737,ai4e_solar_model_no_age
WKS0068635,2016,,14.790654639073955,ai4e_solar_model_no_age
WKS0068635,2017,,14.323362853831728,ai4e_solar_model_no_age
WRI1025584,2013,,1.7320126860383303,ai4e_solar_model_no_age
WRI1025584,2014,,1.7653464689952387,ai4e_solar_model_no_age
WRI1025584,2015,,1.6932904916850673,ai4e_solar_model_no_age
WRI1025584,2016,,1.7080367958887648,ai4e_solar_model_no_age
WRI1025584,2017,,1.7543002709173459,ai4e_solar_model_no_age
WRI1025389,2013,,2.4827242191250334,ai4e_solar_model_no_age
WRI1025389,2014,,2.6079413339038817,ai4e_solar_model_no_age
WRI1025389,2015,,2.5372470359958705,ai4e_solar_model_no_age
WRI1025389,2016,,2.5811812534783374,ai4e_solar_model_no_age
WRI1025389,2017,,2.5634944985269446,ai4e_solar_model_no_age
WRI1023964,2013,,59.42641509852671,ai4e_solar_model_no_age
WRI1023964,2014,,57.13936586284406,ai4e_solar_model_no_age
WRI1023964,2015,,57.164774502925226,ai4e_solar_model_no_age
WRI1023964,2016,,57.410323829142676,ai4e_solar_model_no_age
WRI1023964,2017,,56.64367807983914,ai4e_solar_model_no_age
WRI1024768,2013,,11.073554548446225,ai4e_solar_model_no_age
WRI1024768,2014,,11.429563912754482,ai4e_solar_model_no_age
WRI1024768,2015,,11.007482193256346,ai4e_solar_model_no_age
WRI1024768,2016,,11.146490090356442,ai4e_solar_model_no_age
WRI1024768,2017,,11.37907437361091,ai4e_solar_model_no_age
WRI1024939,2013,,10.644993825764491,ai4e_solar_model_no_age
WRI1024939,2014,,10.644993825764491,ai4e_solar_model_no_age
WRI1024939,2015,,10.644993825764491,ai4e_solar_model_no_age
WRI1024939,2016,,10.67415819241042,ai4e_solar_model_no_age
WRI1024939,2017,,10.644993825764491,ai4e_solar_model_no_age
WRI1024855,2013,,12.231921263803912,ai4e_solar_model_no_age
WRI1024855,2014,,11.9574300835447,ai4e_solar_model_no_age
WRI1024855,2015,,13.037624788734801,ai4e_solar_model_no_age
WRI1024855,2016,,11.942782485325502,ai4e_solar_model_no_age
WRI1024855,2017,,12.42540195703165,ai4e_solar_model_no_age
WRI1024379,2013,,20.383440722350688,ai4e_solar_model_no_age
WRI1024379,2014,,20.596758365999175,ai4e_solar_model_no_age
WRI1024379,2015,,20.52685135152954,ai4e_solar_model_no_age
WRI1024379,2016,,20.47845370294824,ai4e_solar_model_no_age
WRI1024379,2017,,20.419176465046828,ai4e_solar_model_no_age
WRI1025657,2013,,1.482627410840949,ai4e_solar_model_no_age
WRI1025657,2014,,1.5545188275259976,ai4e_solar_model_no_age
WRI1025657,2015,,1.5493108684829084,ai4e_solar_model_no_age
WRI1025657,2016,,1.5136828229820343,ai4e_solar_model_no_age
WRI1025657,2017,,1.5172555556515401,ai4e_solar_model_no_age
WRI1023996,2013,,34.99938645692691,ai4e_solar_model_no_age
WRI1023996,2014,,35.056435132436434,ai4e_solar_model_no_age
WRI1023996,2015,,35.04351736849029,ai4e_solar_model_no_age
WRI1023996,2016,,34.54917996430968,ai4e_solar_model_no_age
WRI1023996,2017,,35.200214059992014,ai4e_solar_model_no_age
WRI1025488,2013,,2.1300713573330463,ai4e_solar_model_no_age
WRI1025488,2014,,2.206337642027374,ai4e_solar_model_no_age
WRI1025488,2015,,2.2177977610060413,ai4e_solar_model_no_age
WRI1025488,2016,,2.226940366313149,ai4e_solar_model_no_age
WRI1025488,2017,,2.2423859944558306,ai4e_solar_model_no_age
WRI1025344,2013,,2.5117146809049125,ai4e_solar_model_no_age
WRI1025344,2014,,2.5718941913368116,ai4e_solar_model_no_age
WRI1025344,2015,,2.71191922161142,ai4e_solar_model_no_age
WRI1025344,2016,,2.6781321015900255,ai4e_solar_model_no_age
WRI1025344,2017,,2.7525946563349635,ai4e_solar_model_no_age
WRI1024801,2013,,14.270633289688437,ai4e_solar_model_no_age
WRI1024801,2014,,14.270633289688437,ai4e_solar_model_no_age
WRI1024801,2015,,14.270633289688437,ai4e_solar_model_no_age
WRI1024801,2016,,14.309730915139639,ai4e_solar_model_no_age
WRI1024801,2017,,14.270633289688437,ai4e_solar_model_no_age
WRI1025528,2013,,2.453822494006915,ai4e_solar_model_no_age
WRI1025528,2014,,2.217038297399893,ai4e_solar_model_no_age
WRI1025528,2015,,2.176375181979987,ai4e_solar_model_no_age
WRI1025528,2016,,2.179242005155719,ai4e_solar_model_no_age
WRI1025528,2017,,2.1637969726230635,ai4e_solar_model_no_age
WRI1025225,2013,,3.5647613581456277,ai4e_solar_model_no_age
WRI1025225,2014,,3.744441515358333,ai4e_solar_model_no_age
WRI1025225,2015,,3.7634958436837054,ai4e_solar_model_no_age
WRI1025225,2016,,3.7533121234186666,ai4e_solar_model_no_age
WRI1025225,2017,,3.785210519247042,ai4e_solar_model_no_age
WKS0060342,2013,,11.219479141496958,ai4e_solar_model_no_age
WKS0060342,2014,,11.232600804202661,ai4e_solar_model_no_age
WKS0060342,2015,,11.232600804202661,ai4e_solar_model_no_age
WKS0060342,2016,,11.250217440514758,ai4e_solar_model_no_age
WKS0060342,2017,,11.232600804202661,ai4e_solar_model_no_age
WRI1024761,2013,,11.696849257986173,ai4e_solar_model_no_age
WRI1024761,2014,,11.467925725654194,ai4e_solar_model_no_age
WRI1024761,2015,,11.842382721103718,ai4e_solar_model_no_age
WRI1024761,2016,,11.878000044883992,ai4e_solar_model_no_age
WRI1024761,2017,,11.778041701234784,ai4e_solar_model_no_age
WRI1025334,2013,,2.4045692039262385,ai4e_solar_model_no_age
WRI1025334,2014,,2.4234770617583075,ai4e_solar_model_no_age
WRI1025334,2015,,2.459148735861528,ai4e_solar_model_no_age
WRI1025334,2016,,2.425683805583197,ai4e_solar_model_no_age
WRI1025334,2017,,2.42846885501497,ai4e_solar_model_no_age
WRI1025292,2013,,3.06566313848986,ai4e_solar_model_no_age
WRI1025292,2014,,3.2885933746501506,ai4e_solar_model_no_age
WRI1025292,2015,,3.299089715429614,ai4e_solar_model_no_age
WRI1025292,2016,,3.2916018251176924,ai4e_solar_model_no_age
WRI1025292,2017,,3.311555350545151,ai4e_solar_model_no_age
WRI1025089,2013,,5.4067602723732655,ai4e_solar_model_no_age
WRI1025089,2014,,5.453134511708454,ai4e_solar_model_no_age
WRI1025089,2015,,5.66073733905054,ai4e_solar_model_no_age
WRI1025089,2016,,5.7324791837161975,ai4e_solar_model_no_age
WRI1025089,2017,,5.8535936387327965,ai4e_solar_model_no_age
WRI1025601,2013,,1.6390807836503825,ai4e_solar_model_no_age
WRI1025601,2014,,1.8548253516397184,ai4e_solar_model_no_age
WRI1025601,2015,,1.810621853273793,ai4e_solar_model_no_age
WRI1025601,2016,,1.793659276745925,ai4e_solar_model_no_age
WRI1025601,2017,,1.8048539789135674,ai4e_solar_model_no_age
WRI1024216,2013,,17.53906091531986,ai4e_solar_model_no_age
WRI1024216,2014,,18.638510047749072,ai4e_solar_model_no_age
WRI1024216,2015,,19.353578770839547,ai4e_solar_model_no_age
WRI1024216,2016,,18.671736895614504,ai4e_solar_model_no_age
WRI1024216,2017,,18.956061215917586,ai4e_solar_model_no_age
WRI1025752,2013,,1.4878404638456177,ai4e_solar_model_no_age
WRI1025752,2014,,1.6026234967381436,ai4e_solar_model_no_age
WRI1025752,2015,,1.7219501751728552,ai4e_solar_model_no_age
WRI1025752,2016,,1.650050859920693,ai4e_solar_model_no_age
WRI1025752,2017,,1.7200961711303373,ai4e_solar_model_no_age
WRI1025366,2013,,2.8412985416819216,ai4e_solar_model_no_age
WRI1025366,2014,,2.878315121435418,ai4e_solar_model_no_age
WRI1025366,2015,,3.200411941572233,ai4e_solar_model_no_age
WRI1025366,2016,,3.104300946071362,ai4e_solar_model_no_age
WRI1025366,2017,,3.2457804763532216,ai4e_solar_model_no_age
WRI1023943,2013,,81.83077071924978,ai4e_solar_model_no_age
WRI1023943,2014,,81.47220972959501,ai4e_solar_model_no_age
WRI1023943,2015,,80.397887212842,ai4e_solar_model_no_age
WRI1023943,2016,,80.60961452728556,ai4e_solar_model_no_age
WRI1023943,2017,,80.43508846872216,ai4e_solar_model_no_age
WRI1024577,2013,,19.516104587536557,ai4e_solar_model_no_age
WRI1024577,2014,,19.368114891421804,ai4e_solar_model_no_age
WRI1024577,2015,,20.377614036052307,ai4e_solar_model_no_age
WRI1024577,2016,,18.661833551783584,ai4e_solar_model_no_age
WRI1024577,2017,,19.46113307037604,ai4e_solar_model_no_age
WRI1024361,2013,,17.709732782012953,ai4e_solar_model_no_age
WRI1024361,2014,,18.009607915899704,ai4e_solar_model_no_age
WRI1024361,2015,,18.210318333271825,ai4e_solar_model_no_age
WRI1024361,2016,,18.326163192514777,ai4e_solar_model_no_age
WRI1024361,2017,,17.999888733047204,ai4e_solar_model_no_age
WRI1025238,2013,,3.650141298226162,ai4e_solar_model_no_age
WRI1025238,2014,,3.646080785574244,ai4e_solar_model_no_age
WRI1025238,2015,,3.8654958952634253,ai4e_solar_model_no_age
WRI1025238,2016,,3.6919386377289225,ai4e_solar_model_no_age
WRI1025238,2017,,3.939199263359517,ai4e_solar_model_no_age
WKS0069074,2013,,7.120991943115862,ai4e_solar_model_no_age
WKS0069074,2014,,7.4227981131122736,ai4e_solar_model_no_age
WKS0069074,2015,,7.320913826275361,ai4e_solar_model_no_age
WKS0069074,2016,,7.346939922226002,ai4e_solar_model_no_age
WKS0069074,2017,,8.135154519585518,ai4e_solar_model_no_age
WRI1025549,2013,,1.9213248392142794,ai4e_solar_model_no_age
WRI1025549,2014,,1.897972380186419,ai4e_solar_model_no_age
WRI1025549,2015,,2.0218354781153502,ai4e_solar_model_no_age
WRI1025549,2016,,1.9586103086444084,ai4e_solar_model_no_age
WRI1025549,2017,,2.023635116790005,ai4e_solar_model_no_age
WRI1025575,2013,,1.6543698362443988,ai4e_solar_model_no_age
WRI1025575,2014,,1.739682060530367,ai4e_solar_model_no_age
WRI1025575,2015,,1.7198985021394764,ai4e_solar_model_no_age
WRI1025575,2016,,1.7153528302557974,ai4e_solar_model_no_age
WRI1025575,2017,,1.7057440928967247,ai4e_solar_model_no_age
WKS0069098,2013,,7.863093142055517,ai4e_solar_model_no_age
WKS0069098,2014,,7.481539963870064,ai4e_solar_model_no_age
WKS0069098,2015,,7.1438039879112445,ai4e_solar_model_no_age
WKS0069098,2016,,7.383489541118269,ai4e_solar_model_no_age
WKS0069098,2017,,7.389395239643811,ai4e_solar_model_no_age
WRI1025632,2013,,1.6374395899170442,ai4e_solar_model_no_age
WRI1025632,2014,,1.6248831495771283,ai4e_solar_model_no_age
WRI1025632,2015,,1.599335315053523,ai4e_solar_model_no_age
WRI1025632,2016,,1.6848447568344402,ai4e_solar_model_no_age
WRI1025632,2017,,1.6248831495771283,ai4e_solar_model_no_age
WRI1024961,2013,,8.146461590446128,ai4e_solar_model_no_age
WRI1024961,2014,,8.110368963539262,ai4e_solar_model_no_age
WRI1024961,2015,,8.009820176721156,ai4e_solar_model_no_age
WRI1024961,2016,,7.6610302684410225,ai4e_solar_model_no_age
WRI1024961,2017,,8.134478043049562,ai4e_solar_model_no_age
WRI1025379,2013,,2.1975963775269327,ai4e_solar_model_no_age
WRI1025379,2014,,2.3008414607743535,ai4e_solar_model_no_age
WRI1025379,2015,,2.2616811774757157,ai4e_solar_model_no_age
WRI1025379,2016,,2.261054086236612,ai4e_solar_model_no_age
WRI1025379,2017,,2.2672535477854563,ai4e_solar_model_no_age
WRI1025531,2013,,1.707981863738449,ai4e_solar_model_no_age
WRI1025531,2014,,1.772652310896241,ai4e_solar_model_no_age
WRI1025531,2015,,1.7587823161244804,ai4e_solar_model_no_age
WRI1025531,2016,,1.773566480903814,ai4e_solar_model_no_age
WRI1025531,2017,,1.7634853024593102,ai4e_solar_model_no_age
WRI1025662,2013,,1.664753266533246,ai4e_solar_model_no_age
WRI1025662,2014,,1.73138686225001,ai4e_solar_model_no_age
WRI1025662,2015,,1.7590868763901557,ai4e_solar_model_no_age
WRI1025662,2016,,1.7639062924898548,ai4e_solar_model_no_age
WRI1025662,2017,,1.8651440505041643,ai4e_solar_model_no_age
WRI1025777,2013,,1.3567837106558733,ai4e_solar_model_no_age
WRI1025777,2014,,1.4497648913002468,ai4e_solar_model_no_age
WRI1025777,2015,,1.4354040778647967,ai4e_solar_model_no_age
WRI1025777,2016,,1.3999658111970619,ai4e_solar_model_no_age
WRI1025777,2017,,1.4515555331774161,ai4e_solar_model_no_age
WRI1025459,2013,,2.03553465303597,ai4e_solar_model_no_age
WRI1025459,2014,,2.0714957998705463,ai4e_solar_model_no_age
WRI1025459,2015,,2.0330416179858553,ai4e_solar_model_no_age
WRI1025459,2016,,2.0304341467406832,ai4e_solar_model_no_age
WRI1025459,2017,,2.038759236153824,ai4e_solar_model_no_age
WRI1024068,2013,,32.67746969869165,ai4e_solar_model_no_age
WRI1024068,2014,,35.5698910070671,ai4e_solar_model_no_age
WRI1024068,2015,,34.34526252317727,ai4e_solar_model_no_age
WRI1024068,2016,,34.85159196266717,ai4e_solar_model_no_age
WRI1024068,2017,,34.34526252317727,ai4e_solar_model_no_age
WRI1024694,2013,,12.532654004074661,ai4e_solar_model_no_age
WRI1024694,2014,,13.171697449533085,ai4e_solar_model_no_age
WRI1024694,2015,,13.44708795792848,ai4e_solar_model_no_age
WRI1024694,2016,,13.277262042038169,ai4e_solar_model_no_age
WRI1024694,2017,,13.519118442765574,ai4e_solar_model_no_age
WRI1025559,2013,,1.9863574236248704,ai4e_solar_model_no_age
WRI1025559,2014,,1.9933530710155423,ai4e_solar_model_no_age
WRI1025559,2015,,2.1273740211673986,ai4e_solar_model_no_age
WRI1025559,2016,,1.984014743139747,ai4e_solar_model_no_age
WRI1025559,2017,,2.189078385747067,ai4e_solar_model_no_age
WRI1024125,2013,,23.911278024468103,ai4e_solar_model_no_age
WRI1024125,2014,,25.295118829355502,ai4e_solar_model_no_age
WRI1024125,2015,,25.95178032194554,ai4e_solar_model_no_age
WRI1024125,2016,,25.99645634959893,ai4e_solar_model_no_age
WRI1024125,2017,,26.926641801107788,ai4e_solar_model_no_age
WRI1025157,2013,,3.72577856336366,ai4e_solar_model_no_age
WRI1025157,2014,,3.836450214901128,ai4e_solar_model_no_age
WRI1025157,2015,,4.066584283759001,ai4e_solar_model_no_age
WRI1025157,2016,,4.094288371790149,ai4e_solar_model_no_age
WRI1025157,2017,,4.0973325938919976,ai4e_solar_model_no_age
WRI1025207,2013,,4.21586762277982,ai4e_solar_model_no_age
WRI1025207,2014,,4.370124895643836,ai4e_solar_model_no_age
WRI1025207,2015,,4.361331573263074,ai4e_solar_model_no_age
WRI1025207,2016,,4.358291843070694,ai4e_solar_model_no_age
WRI1025207,2017,,4.461550760521986,ai4e_solar_model_no_age
WRI1025401,2013,,2.3715690850124362,ai4e_solar_model_no_age
WRI1025401,2014,,2.744809639311948,ai4e_solar_model_no_age
WRI1025401,2015,,2.7990915487302175,ai4e_solar_model_no_age
WRI1025401,2016,,2.722372344909253,ai4e_solar_model_no_age
WRI1025401,2017,,2.5760892407457288,ai4e_solar_model_no_age
WRI1025271,2013,,2.9329803734298836,ai4e_solar_model_no_age
WRI1025271,2014,,3.2243928396910944,ai4e_solar_model_no_age
WRI1025271,2015,,3.4422405593537238,ai4e_solar_model_no_age
WRI1025271,2016,,3.1556214838609957,ai4e_solar_model_no_age
WRI1025271,2017,,3.378575995757212,ai4e_solar_model_no_age
WRI1025173,2013,,3.9401823665667104,ai4e_solar_model_no_age
WRI1025173,2014,,4.095925048768472,ai4e_solar_model_no_age
WRI1025173,2015,,4.338320286340099,ai4e_solar_model_no_age
WRI1025173,2016,,4.157124552630372,ai4e_solar_model_no_age
WRI1025173,2017,,4.417686027355749,ai4e_solar_model_no_age
WRI1024435,2013,,16.81935382440604,ai4e_solar_model_no_age
WRI1024435,2014,,18.126340137035207,ai4e_solar_model_no_age
WRI1024435,2015,,18.488238225493998,ai4e_solar_model_no_age
WRI1024435,2016,,18.44601033062661,ai4e_solar_model_no_age
WRI1024435,2017,,18.42914770308452,ai4e_solar_model_no_age
WRI1025785,2013,,1.4625560610213277,ai4e_solar_model_no_age
WRI1025785,2014,,1.4817418399210391,ai4e_solar_model_no_age
WRI1025785,2015,,1.4817418399210391,ai4e_solar_model_no_age
WRI1025785,2016,,1.4719348190943353,ai4e_solar_model_no_age
WRI1025785,2017,,1.4788774058987921,ai4e_solar_model_no_age
WRI1025465,2013,,1.850967561398604,ai4e_solar_model_no_age
WRI1025465,2014,,1.960157975175163,ai4e_solar_model_no_age
WRI1025465,2015,,2.029227086785807,ai4e_solar_model_no_age
WRI1025465,2016,,1.9405828079357574,ai4e_solar_model_no_age
WRI1025465,2017,,2.0057504288618517,ai4e_solar_model_no_age
WRI1025097,2013,,4.47775193563815,ai4e_solar_model_no_age
WRI1025097,2014,,4.986823085910286,ai4e_solar_model_no_age
WRI1025097,2015,,5.211615900374501,ai4e_solar_model_no_age
WRI1025097,2016,,4.983134010950606,ai4e_solar_model_no_age
WRI1025097,2017,,5.076751042916412,ai4e_solar_model_no_age
WRI1024862,2013,,8.914103718750852,ai4e_solar_model_no_age
WRI1024862,2014,,9.610182007854435,ai4e_solar_model_no_age
WRI1024862,2015,,9.52800086928846,ai4e_solar_model_no_age
WRI1024862,2016,,9.31380939623395,ai4e_solar_model_no_age
WRI1024862,2017,,9.45623647018354,ai4e_solar_model_no_age
WKS0069068,2013,,13.617407781255828,ai4e_solar_model_no_age
WKS0069068,2014,,14.122346635017866,ai4e_solar_model_no_age
WKS0069068,2015,,14.101219696036123,ai4e_solar_model_no_age
WKS0069068,2016,,14.366868005281376,ai4e_solar_model_no_age
WKS0069068,2017,,14.280854873999713,ai4e_solar_model_no_age
WRI1025706,2013,,1.4494866550188144,ai4e_solar_model_no_age
WRI1025706,2014,,1.5118403176376667,ai4e_solar_model_no_age
WRI1025706,2015,,1.5001175554765855,ai4e_solar_model_no_age
WRI1025706,2016,,1.4854034618664238,ai4e_solar_model_no_age
WRI1025706,2017,,1.5202061158370759,ai4e_solar_model_no_age
WRI1025586,2013,,1.6951657179144057,ai4e_solar_model_no_age
WRI1025586,2014,,1.676681193613043,ai4e_solar_model_no_age
WRI1025586,2015,,1.674144251459292,ai4e_solar_model_no_age
WRI1025586,2016,,1.687088636460892,ai4e_solar_model_no_age
WRI1025586,2017,,1.697349004729742,ai4e_solar_model_no_age
WRI1025577,2013,,1.7275877849407042,ai4e_solar_model_no_age
WRI1025577,2014,,1.703633773653778,ai4e_solar_model_no_age
WRI1025577,2015,,1.6934759942399593,ai4e_solar_model_no_age
WRI1025577,2016,,1.6912401611878138,ai4e_solar_model_no_age
WRI1025577,2017,,1.703633773653778,ai4e_solar_model_no_age
WRI1024863,2013,,9.72441466898297,ai4e_solar_model_no_age
WRI1024863,2014,,9.674501917085177,ai4e_solar_model_no_age
WRI1024863,2015,,10.199173196674826,ai4e_solar_model_no_age
WRI1024863,2016,,9.865782829528712,ai4e_solar_model_no_age
WRI1024863,2017,,10.682182259708997,ai4e_solar_model_no_age
WRI1025527,2013,,1.8135365926527418,ai4e_solar_model_no_age
