Technology,Country/area,Indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Solar photovoltaic,Bosnia Herzg,Electricity generation (GWh),0.0,0.0,0.0,0.1,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,1.6,8.3,9.5,23.6,27.0,
Solar photovoltaic,Bulgaria,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,25.0,154.0,1013.0,1020.0,1026.0,1029.0,1028.0,1035.6,1035.6
Solar photovoltaic,Bulgaria,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.3,14.9,100.9,813.9,1360.9,1252.5,1383.3,1386.3,1403.0,
Solar photovoltaic,Croatia,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,4.0,19.0,33.0,47.8,55.8,60.0,61.0
Solar photovoltaic,Croatia,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2.4,11.3,35.2,57.3,65.5,78.7,
Solar photovoltaic,Cyprus,Electricity capacity (MW),0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0,10.0,17.0,35.0,64.0,76.0,84.0,110.0,113.0
Solar photovoltaic,Cyprus,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.5,0.6,1.0,1.7,2.6,3.8,6.4,11.9,21.5,47.1,83.6,126.7,145.9,172.0,
Solar photovoltaic,Czechia,Electricity capacity (MW),0.1,0.1,0.2,0.3,0.4,1.0,1.0,4.0,40.0,465.0,1727.0,1913.0,2022.0,2064.0,2068.0,2075.0,2068.0,2069.5,2077.5
Solar photovoltaic,Czechia,Electricity generation (GWh),0.1,0.1,0.1,0.2,0.3,0.4,0.6,2.1,12.9,88.8,615.7,2182.0,2148.6,2032.7,2122.9,2263.8,2131.5,2193.4,
Solar photovoltaic,Denmark,Electricity capacity (MW),1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,7.0,17.0,402.0,571.0,607.0,782.1,851.0,906.4,998.0
Solar photovoltaic,Denmark,Electricity generation (GWh),1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,6.0,15.0,104.0,518.0,596.0,604.3,743.8,751.5,
Solar photovoltaic,Estonia,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,1.5,3.3,6.5,11.0,11.0,11.0
Solar photovoltaic,Estonia,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,1.4,3.1,5.9,10.1,10.1,
Solar photovoltaic,Faroe Islands,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Faroe Islands,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Finland,Electricity capacity (MW),2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,9.0,11.0,15.0,35.0,74.0,124.7
Solar photovoltaic,Finland,Electricity generation (GWh),1.6,1.7,1.9,2.1,2.4,2.6,3.4,3.8,3.9,4.3,4.7,5.3,5.7,6.5,7.8,9.5,19.2,43.6,
Solar photovoltaic,France,Electricity capacity (MW),7.0,7.0,8.0,9.0,11.0,13.0,15.0,26.0,80.0,277.0,1044.0,3003.6,4358.8,5277.3,6034.4,7137.5,7702.1,8610.4,9483.4
Solar photovoltaic,France,Electricity generation (GWh),5.2,6.2,7.1,7.8,8.4,10.5,12.1,17.6,41.7,174.0,620.0,2333.4,4427.6,5192.4,6390.6,7750.4,8657.3,9572.8,
Solar photovoltaic,Germany,Electricity capacity (MW),114.0,195.0,260.0,435.0,1105.0,2056.0,2899.0,4170.0,6120.0,10565.0,18005.0,25915.0,34075.0,36709.0,37898.0,39243.0,40714.0,42337.0,45277.0
Solar photovoltaic,Germany,Electricity generation (GWh),60.0,116.0,188.0,313.3,556.6,1282.3,2220.1,3075.0,4419.8,6583.2,11728.7,19598.7,26379.9,31009.6,36056.5,38726.3,38098.0,39401.0,
Solar photovoltaic,Gibraltar,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Gibraltar,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Greece,Electricity capacity (MW),0.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,12.0,46.0,202.0,612.0,1536.0,2579.0,2596.0,2604.0,2604.0,2605.5,2651.5
Solar photovoltaic,Greece,Electricity generation (GWh),0.0,0.1,0.1,0.1,0.8,1.0,1.4,1.4,5.2,50.0,157.7,610.3,1694.0,3648.1,3791.9,3899.6,3929.7,3991.5,
Solar photovoltaic,Holy See,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Holy See,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Hungary,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,2.0,4.0,12.0,35.0,89.0,172.0,235.0,344.0,665.0
Solar photovoltaic,Hungary,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.7,0.9,1.4,7.9,24.6,67.0,141.0,244.0,349.0,
Solar photovoltaic,Iceland,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Iceland,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Ireland,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.8,0.9,1.0,1.6,2.4,5.9,15.7,28.7
Solar photovoltaic,Ireland,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.5,0.6,0.7,2.5,3.4,6.2,10.8,
Solar photovoltaic,Italy,Electricity capacity (MW),19.0,20.0,22.0,26.0,31.0,34.0,45.0,110.0,483.0,1264.0,3592.0,13131.0,16785.0,18185.0,18594.0,18901.0,19283.0,19682.3,20120.0
Solar photovoltaic,Italy,Electricity generation (GWh),18.0,19.0,21.0,24.0,29.0,31.0,35.0,39.0,193.0,676.5,1905.7,10795.7,18861.7,21588.6,22306.4,22942.2,22104.3,24377.7,
Solar photovoltaic,Kosovo*,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,6.6,6.6
Solar photovoltaic,Kosovo*,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,
Solar photovoltaic,Latvia,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.7,0.7,1.2
Solar photovoltaic,Latvia,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,0.4,
Solar photovoltaic,Liechtenstein,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Liechtenstein,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Lithuania,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,7.0,68.0,69.0,69.0,70.0,73.8,83.8
Solar photovoltaic,Lithuania,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,2.3,44.8,73.0,73.3,66.5,68.0,
Solar photovoltaic,Luxembourg,Electricity capacity (MW),0.0,0.2,1.6,14.2,23.6,23.6,23.7,23.9,24.6,26.4,29.5,40.7,74.7,95.0,109.9,116.3,121.9,128.1,134.0
Solar photovoltaic,Luxembourg,Electricity generation (GWh),0.0,0.0,0.1,1.4,9.2,17.7,21.1,20.9,20.0,20.3,21.1,25.7,38.3,73.7,94.7,103.7,100.3,108.5,
Solar photovoltaic,Malta,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.9,0.8,5.3,15.7,28.5,54.6,74.8,93.6,112.3,127.3
Solar photovoltaic,Malta,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.7,0.7,5.0,16.7,29.5,68.4,95.0,127.2,155.2,
Solar photovoltaic,Moldova Rep,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,54.0,66.0,66.0,70.0,57.0,65.0,4.0
Solar photovoltaic,Moldova Rep,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.9,2.0,
Solar photovoltaic,Monaco,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Monaco,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Montenegro,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.6,0.8,0.9,1.1,2.1,2.7,3.1,3.4,3.4
Solar photovoltaic,Montenegro,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.6,0.8,1.1,1.2,1.5,2.8,3.6,4.1,4.5,
Solar photovoltaic,Netherlands,Electricity capacity (MW),13.0,21.0,26.0,46.0,50.0,51.0,53.0,54.0,59.0,69.0,90.0,149.0,369.0,746.0,1048.0,1515.0,2049.0,2903.0,4150.0
Solar photovoltaic,Netherlands,Electricity generation (GWh),7.7,11.6,16.4,25.4,33.6,35.4,36.5,37.6,39.6,44.9,55.9,104.5,190.6,410.0,725.2,1108.5,1601.8,2204.3,
Solar photovoltaic,North Macedonia,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,15.0,17.0,16.7,16.7,20.6
Solar photovoltaic,North Macedonia,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.8,9.1,14.4,22.6,23.7,23.8,
Solar photovoltaic,Norway,Electricity capacity (MW),6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.3,8.7,9.1,9.5,10.0,11.0,13.0,15.0,26.7,44.9,68.4
Solar photovoltaic,Norway,Electricity generation (GWh),7.5,7.5,7.5,8.7,8.7,8.7,10.0,10.0,10.3,10.8,11.3,11.8,12.5,13.7,16.2,18.7,33.2,55.9,
Solar photovoltaic,Poland,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.3,2.4,27.2,107.8,187.2,287.1,486.5
Solar photovoltaic,Poland,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1,1.5,6.9,56.6,123.9,165.5,
Solar photovoltaic,Portugal,Electricity capacity (MW),1.0,1.0,1.0,2.0,2.0,2.0,3.0,24.0,59.0,115.0,134.0,172.0,238.0,296.0,415.0,447.0,512.8,579.2,670.2
Solar photovoltaic,Portugal,Electricity generation (GWh),1.0,1.0,2.0,3.0,3.0,3.0,4.8,24.0,40.5,160.0,211.3,279.9,392.6,479.1,627.3,796.2,870.6,991.5,
Solar photovoltaic,Romania,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,41.0,761.0,1293.0,1326.0,1372.0,1374.1,1377.1
Solar photovoltaic,Romania,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,8.0,420.2,1616.0,1982.0,1819.7,1855.7,
Solar photovoltaic,San Marino,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,San Marino,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Serbia,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.9,1.2,1.3,1.5,3.1,4.7,6.0,9.0,11.0,10.0,10.0
Solar photovoltaic,Serbia,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,1.0,1.4,1.5,1.7,3.6,5.4,6.0,11.0,12.0,13.1,
Solar photovoltaic,Slovakia,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,496.0,513.0,533.0,533.0,533.0,533.0,528.0,531.0
Solar photovoltaic,Slovakia,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,397.0,424.0,588.0,597.0,506.0,533.0,506.0,
Solar photovoltaic,Slovenia,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.0,4.0,12.0,57.0,142.0,187.0,223.0,238.0,233.0,246.8,255.8
Solar photovoltaic,Slovenia,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.7,4.0,12.9,65.7,162.8,215.1,256.8,274.2,267.5,283.9,
Solar photovoltaic,Spain,Electricity capacity (MW),10.0,13.0,17.0,22.0,33.0,52.0,130.0,494.0,3384.0,3423.0,3873.0,4283.0,4569.0,4690.0,4697.0,4704.0,4716.0,4725.0,4743.7
Solar photovoltaic,Spain,Electricity generation (GWh),14.0,17.0,18.0,20.0,23.7,48.0,125.0,507.2,2562.0,5961.0,6425.0,7440.0,8192.6,8326.1,8217.6,8266.2,8063.5,8514.0,
Solar photovoltaic,Sweden,Electricity capacity (MW),3.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,8.0,9.0,11.0,12.0,24.0,43.0,60.0,104.0,153.0,402.0,532.0
Solar photovoltaic,Sweden,Electricity generation (GWh),1.4,1.5,1.7,1.8,2.0,2.1,2.4,3.1,4.0,7.0,8.6,11.0,19.0,35.0,47.0,97.0,143.0,230.0,
Solar photovoltaic,Switzerland,Electricity capacity (MW),16.0,18.0,20.0,22.0,24.0,28.0,30.0,37.0,49.0,79.0,125.0,223.0,437.0,756.0,1061.0,1394.0,1664.0,1906.0,2246.0
Solar photovoltaic,Switzerland,Electricity generation (GWh),11.0,13.0,15.0,18.0,18.0,21.0,24.0,29.0,37.0,54.0,94.0,168.0,300.0,500.0,842.0,1119.0,1333.0,1683.0,
Solar photovoltaic,UK,Electricity capacity (MW),2.0,3.0,4.0,6.0,8.0,11.0,14.0,18.0,23.0,27.0,95.0,1000.0,1753.0,2937.0,5528.0,9601.0,11912.0,12776.0,13108.0
Solar photovoltaic,UK,Electricity generation (GWh),1.0,1.8,2.7,2.9,4.0,8.2,10.7,14.0,17.0,20.0,40.3,243.6,1353.8,2010.2,4054.1,7532.9,10410.9,11524.9,
Solar photovoltaic,Ukraine,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,188.2,371.6,748.4,819.1,841.2,954.7,1200.0,2002.7
Solar photovoltaic,Ukraine,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,30.1,333.3,570.0,868.4,917.2,940.0,1183.2,
Solar photovoltaic,European Union,Electricity capacity (MW),177.1,275.3,358.8,594.5,1304.2,2280.6,3234.1,5005.6,10419.7,16815.7,30147.5,53390.7,71286.5,80754.0,87231.4,95369.4,101432.9,107260.7,114692.5
Solar photovoltaic,European Union,Electricity generation (GWh),114.2,182.4,269.0,418.7,694.5,1467.8,2505.7,3788.4,7451.8,14062.7,22624.6,45837.4,68184.0,81803.6,93260.0,103295.9,106364.8,114010.7,
Solar photovoltaic,Middle East,Electricity capacity (MW),0.4,0.4,0.4,0.4,0.4,1.4,1.7,2.3,4.4,36.1,84.8,208.4,269.0,511.5,799.1,1047.0,1529.4,2076.5,3124.6
Solar photovoltaic,Middle East,Electricity generation (GWh),0.6,0.6,0.6,0.6,0.6,2.3,2.9,3.8,7.7,50.9,144.5,353.2,457.8,847.5,1343.0,1770.5,2616.7,3710.5,
Solar photovoltaic,Bahrain,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,5.0,5.0,5.0,5.0,5.0
Solar photovoltaic,Bahrain,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,8.3,8.3,8.3,8.3,
Solar photovoltaic,Iran IR,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.4,0.4,0.4,1.0,9.4,9.4,43.2,111.2,286.4
Solar photovoltaic,Iran IR,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.7,0.7,0.7,0.7,0.7,1.5,5.0,11.5,
Solar photovoltaic,Iraq,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,36.5,36.5,36.5,36.5,36.5
Solar photovoltaic,Iraq,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3,57.3,57.3,57.3,57.3,
Solar photovoltaic,Israel,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.8,3.0,24.5,69.9,189.7,236.7,420.0,670.0,765.8,866.0,969.0,1070.0
Solar photovoltaic,Israel,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,1.7,2.2,3.1,5.1,41.7,118.8,322.5,402.4,714.0,1139.0,1301.8,1532.8,1715.1,
Solar photovoltaic,Jordan,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,28.9,295.6,396.0,771.5
Solar photovoltaic,Jordan,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,50.9,520.2,894.7,
Solar photovoltaic,Kuwait,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,3.2,30.5,30.5,30.5
Solar photovoltaic,Kuwait,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.3,5.1,48.8,48.8,
Solar photovoltaic,Lebanon,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.8,1.9,4.7,11.2,24.2,36.0,41.7
Solar photovoltaic,Lebanon,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,1.2,2.8,6.1,14.5,27.6,40.5,
Solar photovoltaic,Oman,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2.2,2.2,8.2,8.2
Solar photovoltaic,Oman,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,3.7,3.7,3.7,
Solar photovoltaic,Palestine,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6,3.0,12.0,25.0,35.0,35.5
Solar photovoltaic,Palestine,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,9.3,42.5,45.0,
Solar photovoltaic,Qatar,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2.3,4.0,4.0,5.1,5.1,5.1
Solar photovoltaic,Qatar,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,3.8,6.5,6.5,8.4,8.4,
Solar photovoltaic,Saudi Arabia,Electricity capacity (MW),0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,2.4,2.9,13.6,22.5,24.3,74.3,74.3,89.3,89.3
Solar photovoltaic,Saudi Arabia,Electricity generation (GWh),0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,4.1,5.0,23.6,39.1,42.2,129.2,129.2,155.3,
Solar photovoltaic,Syrian AR,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4
Solar photovoltaic,Syrian AR,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,
Solar photovoltaic,United Arab Em,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.8,12.6,14.4,30.0,34.3,34.5,41.8,254.6,493.5
Solar photovoltaic,United Arab Em,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,18.4,20.7,24.2,31.9,65.4,66.2,78.0,528.0,
Solar photovoltaic,Yemen,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,1.3,1.4,2.4,5.0,60.0,80.0,100.0,250.0
Solar photovoltaic,Yemen,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.9,2.0,2.5,2.6,4.6,9.7,116.2,155.0,193.7,
Solar photovoltaic,N America,Electricity capacity (MW),197.0,237.0,281.0,321.0,393.0,526.0,735.0,1019.0,1205.0,1734.0,3159.0,5708.0,8963.0,13051.0,17943.0,24374.0,36007.6,44943.7,55386.0
Solar photovoltaic,N America,Electricity generation (GWh),206.0,247.0,291.0,331.0,400.0,550.0,768.0,1036.0,1268.0,1835.0,3349.0,5935.0,10136.0,16463.0,25417.0,35232.0,50150.0,72051.0,
Solar photovoltaic,Bermuda,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Bermuda,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Canada,Electricity capacity (MW),7.0,9.0,10.0,12.0,14.0,17.0,21.0,26.0,33.0,95.0,221.0,497.0,766.0,1210.0,1843.0,2517.0,2661.0,2913.0,3153.0
Solar photovoltaic,Canada,Electricity generation (GWh),16.0,19.0,22.0,23.0,13.0,17.0,21.0,26.0,35.0,109.0,255.0,572.0,881.0,1499.0,2120.0,2895.0,3265.0,3573.0,
Solar photovoltaic,Greenland,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Greenland,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Mexico,Electricity capacity (MW),14.0,15.0,16.0,16.0,16.0,16.0,16.0,19.0,19.0,25.0,29.0,39.0,60.0,82.0,116.0,173.0,388.6,673.7,2541.0
Solar photovoltaic,Mexico,Electricity generation (GWh),7.0,8.0,8.0,8.0,9.0,9.0,10.0,9.0,19.0,27.0,31.0,41.0,69.0,106.0,221.0,246.0,252.0,1085.0,
Solar photovoltaic,St Pierre Mq,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,St Pierre Mq,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,USA,Electricity capacity (MW),176.0,213.0,255.0,293.0,363.0,493.0,698.0,974.0,1153.0,1614.0,2909.0,5172.0,8137.0,11759.0,15984.0,21684.0,32958.0,41357.0,49692.0
Solar photovoltaic,USA,Electricity generation (GWh),183.0,220.0,261.0,300.0,378.0,524.0,737.0,1001.0,1214.0,1699.0,3063.0,5322.0,9186.0,14858.0,23076.0,32091.0,46633.0,67393.0,
Solar photovoltaic,Oceania,Electricity capacity (MW),26.1,30.6,35.8,41.1,48.4,54.9,64.6,77.2,90.0,338.1,1099.7,2491.6,3826.2,4605.5,5352.1,6072.9,6853.6,7571.4,10601.5
Solar photovoltaic,Oceania,Electricity generation (GWh),39.5,46.2,52.4,60.7,71.3,81.8,94.9,113.9,132.7,167.9,400.7,1411.4,2359.2,3519.4,4082.5,5162.5,6424.0,8341.2,
Solar photovoltaic,Amer Samoa,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,3.8,4.2,4.2
Solar photovoltaic,Amer Samoa,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,2.4,2.4,2.5,3.1,4.8,
Solar photovoltaic,Australia,Electricity capacity (MW),25.0,29.0,34.0,39.0,46.0,52.0,61.0,70.0,82.0,329.0,1088.0,2470.0,3796.0,4565.0,5284.0,5943.0,6686.0,7352.0,10352.0
Solar photovoltaic,Australia,Electricity generation (GWh),38.0,44.0,50.0,58.0,68.0,78.0,90.0,105.0,123.0,156.0,386.0,1388.0,2322.0,3472.0,4007.0,5019.0,6205.0,8071.0,
Solar photovoltaic,Christmas Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Christmas Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Cocos Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Cocos Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Cook Is,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.7,3.2,4.1,4.1,6.0
Solar photovoltaic,Cook Is,Electricity generation (GWh),0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,2.3,4.2,5.5,5.5,
Solar photovoltaic,Fiji,Electricity capacity (MW),0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.9,1.4,1.9,3.3,5.3,7.1,9.5
Solar photovoltaic,Fiji,Electricity generation (GWh),0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,0.4,0.4,1.2,1.8,2.5,4.4,7.0,9.4,
Solar photovoltaic,Fr Polynesia,Electricity capacity (MW),0.5,0.7,0.8,1.0,1.2,1.5,1.8,2.1,2.5,2.8,2.9,11.0,13.5,16.9,24.6,27.9,31.6,35.2,35.2
Solar photovoltaic,Fr Polynesia,Electricity generation (GWh),0.7,0.9,1.1,1.3,1.6,2.0,2.3,2.7,3.1,3.4,3.0,9.0,17.0,19.0,28.0,33.0,33.0,36.0,
Solar photovoltaic,Guam,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.8,1.4,32.0,34.7,34.7,34.8
Solar photovoltaic,Guam,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.6,1.5,2.6,30.9,66.3,59.6,
Solar photovoltaic,Kiribati,Electricity capacity (MW),0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.8,2.3,2.9,2.9,2.9
