Technology,Country/area,Indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Renewable hydropower,France,Electricity capacity (MW),23297.0,23322.0,23421.0,23429.0,23316.0,23329.0,23341.0,23354.0,23312.0,23400.0,23617.0,23834.7,23849.1,23832.9,23845.4,23824.4,23893.4,23978.4,23967.4
Renewable hydropower,France,Electricity generation (GWh),66363.2,74267.4,60396.6,58943.6,59554.9,51479.9,56303.7,57604.4,63653.7,56994.2,62713.6,45686.0,59714.9,71794.3,63773.4,55446.2,60838.1,49974.2,
Renewable hydropower,Germany,Electricity capacity (MW),4831.0,4831.0,4937.0,4953.0,5186.0,5210.0,5193.0,5137.0,5164.0,5340.0,5407.0,5625.0,5607.0,5590.0,5580.0,5733.0,5760.0,5627.0,5634.0
Renewable hydropower,Germany,Electricity generation (GWh),21732.0,22733.0,23124.0,17721.5,20095.6,19638.2,20008.2,21169.5,20443.0,19030.9,20953.1,17670.8,21755.4,22998.1,19586.9,18977.3,20546.4,20150.0,
Renewable hydropower,Gibraltar,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Gibraltar,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Greece,Electricity capacity (MW),3072.0,3076.0,3078.0,3079.0,3099.0,3106.0,3134.0,3150.0,3176.0,3201.0,3215.0,3224.0,3236.0,3238.0,3389.0,3392.0,3392.0,3392.0,3392.0
Renewable hydropower,Greece,Electricity generation (GWh),3693.0,2097.0,2800.0,4766.0,4672.1,5017.5,5864.8,2591.4,3312.3,5374.5,7460.0,4011.2,4402.6,6345.9,4476.2,6098.3,5543.1,3962.5,
Renewable hydropower,Holy See,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Holy See,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Hungary,Electricity capacity (MW),48.0,48.0,48.0,54.0,49.0,49.0,49.0,49.0,51.0,53.0,53.0,55.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0
Renewable hydropower,Hungary,Electricity generation (GWh),178.0,186.0,194.0,171.0,204.7,202.2,185.7,210.0,213.0,228.3,188.4,222.0,212.9,213.1,301.5,233.7,259.3,220.0,
Renewable hydropower,Iceland,Electricity capacity (MW),1064.0,1109.0,1155.0,1155.0,1163.0,1163.0,1163.0,1758.0,1879.0,1875.0,1883.0,1884.0,1877.0,1984.0,1984.0,1987.0,1987.0,1994.7,2094.7
Renewable hydropower,Iceland,Electricity generation (GWh),6356.0,6578.0,6977.0,7088.0,7134.2,7019.3,7293.0,8393.7,12427.4,12279.3,12592.1,12506.8,12336.5,12862.8,12873.0,13780.8,13469.6,13969.6,
Renewable hydropower,Ireland,Electricity capacity (MW),236.0,238.0,240.0,240.0,240.0,234.0,234.0,234.0,234.0,234.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0
Renewable hydropower,Ireland,Electricity generation (GWh),846.0,596.0,912.0,598.0,630.0,631.3,724.3,666.6,968.3,901.7,599.2,706.7,802.3,599.5,708.7,806.5,681.0,691.6,
Renewable hydropower,Italy,Electricity capacity (MW),16390.0,16457.0,16558.0,16704.0,16787.0,17036.0,17115.0,17160.0,17319.0,17414.0,17563.0,17780.0,17923.0,18052.0,18116.0,18238.0,18316.0,18485.6,18575.6
Renewable hydropower,Italy,Electricity generation (GWh),44199.4,46810.3,39519.4,36669.8,42337.9,36066.7,36994.3,32815.2,41623.0,49137.5,51116.8,45822.7,41874.9,52773.4,58545.4,45537.3,42431.8,36198.7,
Renewable hydropower,Kosovo*,Electricity capacity (MW),32.0,32.0,32.0,32.0,32.0,32.0,40.0,40.0,40.0,40.0,42.0,43.0,43.0,43.0,43.0,43.0,78.3,80.4,95.6
Renewable hydropower,Kosovo*,Electricity generation (GWh),52.0,52.0,52.0,52.0,113.0,112.0,101.0,94.0,76.0,120.0,156.0,104.6,95.6,143.3,151.0,139.9,245.3,179.1,
Renewable hydropower,Latvia,Electricity capacity (MW),1513.0,1523.0,1529.0,1537.0,1536.0,1536.0,1536.0,1536.0,1536.0,1536.0,1576.0,1576.0,1576.0,1586.6,1587.8,1587.7,1564.2,1564.3,1564.3
Renewable hydropower,Latvia,Electricity generation (GWh),2819.2,2833.1,2463.6,2266.2,3109.4,3325.3,2698.3,2733.4,3109.0,3457.1,3520.5,2887.0,3707.0,2912.0,1993.6,1860.4,2529.5,4380.6,
Renewable hydropower,Liechtenstein,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Liechtenstein,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Lithuania,Electricity capacity (MW),103.0,103.0,103.0,109.0,110.0,117.0,117.0,115.0,115.0,116.0,116.0,116.0,116.0,116.0,117.0,117.0,117.0,117.0,117.0
Renewable hydropower,Lithuania,Electricity generation (GWh),339.6,325.6,353.5,325.2,420.9,450.8,397.1,421.1,402.3,424.1,540.2,479.6,422.5,521.2,398.6,349.3,453.6,602.4,
Renewable hydropower,Luxembourg,Electricity capacity (MW),33.3,33.9,33.9,33.9,34.0,34.1,34.1,34.1,34.1,34.2,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.5,34.5
Renewable hydropower,Luxembourg,Electricity generation (GWh),123.5,118.0,99.7,79.4,104.1,92.9,111.3,116.7,132.1,105.8,107.7,63.0,98.3,119.2,107.8,99.3,115.4,85.7,
Renewable hydropower,Malta,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Malta,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Moldova Rep,Electricity capacity (MW),64.0,60.0,60.0,60.0,59.0,59.0,56.0,56.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
Renewable hydropower,Moldova Rep,Electricity generation (GWh),377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,389.0,358.0,328.0,292.0,269.0,310.0,312.0,312.0,290.0,206.0,
Renewable hydropower,Monaco,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Monaco,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Montenegro,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,676.0,676.0,676.0,676.0,676.0,676.0,658.0,658.0,651.0,651.0,651.0,651.0,651.5,653.3
Renewable hydropower,Montenegro,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,1866.0,1750.0,1284.0,1539.0,2071.0,2750.0,1203.9,1477.1,2504.2,1751.7,1491.0,1843.2,1023.9,
Renewable hydropower,Netherlands,Electricity capacity (MW),37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
Renewable hydropower,Netherlands,Electricity generation (GWh),142.4,117.3,110.0,72.0,95.0,88.0,106.0,107.0,102.0,98.0,105.0,57.0,104.4,114.3,112.2,92.7,100.1,60.8,
Renewable hydropower,North Macedonia,Electricity capacity (MW),443.0,443.0,443.0,444.0,544.0,544.0,545.0,546.0,552.0,553.0,555.0,556.0,595.0,617.0,630.0,658.0,661.1,670.7,674.2
Renewable hydropower,North Macedonia,Electricity generation (GWh),1170.0,626.0,757.0,1374.0,1482.0,1491.8,1649.6,1010.0,840.1,1270.3,2431.5,1433.1,1040.8,1584.0,1206.7,1865.2,1897.3,1110.3,
Renewable hydropower,Norway,Electricity capacity (MW),28126.0,27679.0,27913.0,27989.0,28030.0,28549.0,28725.0,28957.0,29413.0,29539.0,29693.0,29969.0,30509.0,31033.0,31240.0,31372.0,31834.0,31930.0,32520.0
Renewable hydropower,Norway,Electricity generation (GWh),141818.0,120463.0,129372.0,105480.0,108781.0,135688.0,119369.0,133656.0,139044.0,125283.0,116739.0,120279.0,141724.0,128138.0,135470.0,137302.0,143006.0,141836.0,
Renewable hydropower,Poland,Electricity capacity (MW),817.0,868.0,841.0,867.0,876.0,915.0,925.0,922.0,929.0,932.0,936.0,940.0,945.0,949.0,958.0,964.0,972.0,967.1,969.1
Renewable hydropower,Poland,Electricity generation (GWh),2106.0,2325.0,2279.0,1671.0,2081.7,2200.9,2042.1,2352.5,2152.6,2375.4,2920.1,2331.6,2037.2,2438.9,2182.8,1832.2,2139.7,2559.6,
Renewable hydropower,Portugal,Electricity capacity (MW),4535.0,4560.0,4583.0,4583.0,4831.0,5017.0,5053.0,5061.0,5058.0,5091.0,5106.0,5535.0,5712.0,5661.0,5715.0,6168.0,6960.0,7225.9,7247.9
Renewable hydropower,Portugal,Electricity generation (GWh),11323.0,14034.0,7800.0,15723.0,9869.0,4730.7,11002.2,10092.0,6799.0,8284.3,16147.9,11539.2,5622.7,13730.4,15568.9,8660.5,15723.3,5896.9,
Renewable hydropower,Romania,Electricity capacity (MW),6120.0,6122.0,6242.0,6248.0,6278.0,6289.0,6282.0,6331.0,6362.0,6358.0,6382.0,6391.0,6456.0,6518.0,6521.0,6638.0,6642.0,6600.4,6600.4
Renewable hydropower,Romania,Electricity generation (GWh),14778.0,14923.0,16046.0,13259.0,16513.1,20206.9,18355.3,15966.0,17195.8,15533.5,19883.0,14727.7,12066.3,14956.2,18805.1,16632.6,18028.2,14494.5,
Renewable hydropower,San Marino,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,San Marino,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Serbia,Electricity capacity (MW),2272.7,2272.9,2272.9,2272.9,2272.9,2272.9,2272.9,2272.9,2272.9,2274.9,2293.2,2322.0,2351.5,2317.0,2403.0,2408.0,2416.0,2424.0,2467.0
Renewable hydropower,Serbia,Electricity generation (GWh),9821.3,9887.7,9927.6,8737.3,10620.3,11410.6,10350.3,9463.4,9564.0,10541.0,11891.0,8667.0,9286.0,10203.0,11003.0,10080.0,10792.0,9153.2,
Renewable hydropower,Slovakia,Electricity capacity (MW),1685.0,1586.0,1586.0,1588.0,1602.0,1596.0,1597.0,1599.0,1632.0,1571.0,1600.0,1607.0,1606.0,1607.0,1607.0,1606.0,1608.0,1607.0,1607.0
Renewable hydropower,Slovakia,Electricity generation (GWh),4615.0,4927.0,5268.0,3480.0,4100.0,4638.0,4399.0,4451.0,4039.3,4367.6,5255.0,3778.2,4103.0,4848.0,4209.0,3866.0,4359.0,4324.0,
Renewable hydropower,Slovenia,Electricity capacity (MW),843.0,906.0,949.0,974.0,974.0,979.0,1009.0,1018.0,1027.0,1070.0,1074.0,1073.0,1074.0,1119.0,1116.0,1115.0,1113.0,1166.6,1166.6
Renewable hydropower,Slovenia,Electricity generation (GWh),3834.7,3795.7,3312.6,2957.3,4094.1,3461.0,3590.9,3266.0,4017.9,4714.6,4518.0,3562.0,3898.9,4629.4,6092.0,3807.2,4503.3,3868.3,
Renewable hydropower,Spain,Electricity capacity (MW),15542.0,15614.0,15650.0,15619.0,15743.0,15796.0,15894.0,15948.0,16027.0,16056.0,16086.0,16075.0,16085.0,16730.0,16768.0,16773.0,16743.0,16742.0,16760.7
Renewable hydropower,Spain,Electricity generation (GWh),28256.0,40888.0,21224.0,40483.0,31083.6,18392.9,25959.0,27309.0,23364.0,26411.0,42304.0,30596.0,20545.0,36865.1,39169.0,28140.0,36395.4,18782.0,
Renewable hydropower,Sweden,Electricity capacity (MW),16506.0,16523.0,16187.0,16098.0,16302.0,16302.0,16234.0,16592.0,16352.0,16544.0,16624.0,16478.0,16315.0,16395.0,15897.0,16230.0,16367.0,16502.0,16506.0
Renewable hydropower,Sweden,Electricity generation (GWh),78584.0,79060.0,66360.0,53540.0,60123.3,72803.1,61722.4,66158.9,69069.5,65851.7,66397.8,66434.0,78932.0,61360.9,63763.4,75312.7,62017.6,65143.0,
Renewable hydropower,Switzerland,Electricity capacity (MW),12923.0,12966.0,12978.0,12993.0,13001.0,13039.0,13040.0,13147.0,13159.0,13205.0,13267.0,13313.0,13346.0,13361.0,13287.0,13346.0,14279.0,14826.0,14846.0
Renewable hydropower,Switzerland,Electricity generation (GWh),36834.0,41308.0,35214.0,34819.0,33748.0,31226.0,30959.0,35250.0,36036.0,35723.0,36061.0,32390.0,38600.0,38461.0,38036.0,38258.0,34624.0,34092.0,
Renewable hydropower,UK,Electricity capacity (MW),1785.0,1929.0,1883.0,1785.0,1799.0,1801.0,1815.0,1822.0,1928.0,1940.0,1947.0,1979.0,1993.0,2009.0,2030.0,2077.0,2135.3,2174.6,2178.6
Renewable hydropower,UK,Electricity generation (GWh),5086.0,4055.8,4787.6,3227.5,4843.5,4921.3,4592.8,5077.5,5141.1,5228.2,3591.8,5691.3,5310.0,4701.4,5888.2,6297.3,5389.6,5928.1,
Renewable hydropower,Ukraine,Electricity capacity (MW),4669.5,4669.5,4669.5,4669.5,4669.5,4669.5,4669.5,4669.5,4696.5,4559.0,4596.0,4607.0,4608.0,4627.0,4665.0,4697.0,4658.0,4704.0,4733.0
Renewable hydropower,Ukraine,Electricity generation (GWh),11274.0,12032.0,9627.0,9238.0,11753.0,12362.3,12885.6,10142.2,11395.9,11420.7,12637.1,10430.9,10478.7,13801.2,8478.4,5396.5,7670.9,8945.5,
Renewable hydropower,European Union,Electricity capacity (MW),116292.4,116629.0,116891.7,117547.8,118831.4,119479.4,119735.3,120490.4,121271.1,122154.1,123235.9,124598.4,125052.2,126147.4,126173.8,127488.0,129357.6,130134.0,130313.3
Renewable hydropower,European Union,Electricity generation (GWh),357868.8,380126.7,320017.8,309895.5,329960.6,314273.8,317144.2,315619.1,333427.5,336691.6,377958.7,313986.1,337937.4,373727.9,376895.7,343127.6,351916.1,301807.2,
Renewable hydropower,Middle East,Electricity capacity (MW),4497.6,4497.6,4858.6,6390.6,8410.6,9494.0,10385.6,11260.6,11145.6,11189.0,11911.0,12170.0,12761.0,13281.0,14445.0,15425.0,15647.0,15989.0,16135.3
Renewable hydropower,Middle East,Electricity generation (GWh),8925.0,10501.0,12587.0,15720.0,16496.0,26505.0,27845.0,26674.0,11558.0,12997.3,17812.3,20371.3,21169.6,23506.9,19406.5,18332.0,22545.1,27041.4,
Renewable hydropower,Bahrain,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Bahrain,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Iran IR,Electricity capacity (MW),1999.0,1999.0,3028.0,4420.0,5012.0,6043.4,6572.0,7422.0,7672.0,7714.0,8486.0,8745.0,9745.0,10265.0,10785.0,11278.0,11578.0,11949.0,12095.3
Renewable hydropower,Iran IR,Electricity generation (GWh),3650.0,5057.0,8050.0,11094.0,10627.0,16085.0,18169.0,17987.0,4753.0,7207.0,9523.0,12058.0,12447.0,14470.0,13862.0,14087.0,16419.0,21218.9,
Renewable hydropower,Iraq,Electricity capacity (MW),670.0,670.0,360.0,460.0,1570.0,1622.0,1985.0,2033.0,2273.0,2274.3,2274.3,2274.3,1865.3,1865.3,1865.3,2274.3,2274.3,2274.3,2274.3
Renewable hydropower,Iraq,Electricity generation (GWh),611.0,618.0,649.0,433.0,493.0,4964.0,4970.0,4548.0,3485.0,3229.3,4768.3,4142.3,4394.5,4759.1,2933.1,3276.3,4652.3,4582.3,
Renewable hydropower,Israel,Electricity capacity (MW),6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6
Renewable hydropower,Israel,Electricity generation (GWh),31.0,10.0,21.0,31.0,28.0,28.0,15.0,14.0,16.0,22.0,29.0,28.0,23.1,23.1,23.1,23.1,23.1,23.1,
Renewable hydropower,Jordan,Electricity capacity (MW),12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
Renewable hydropower,Jordan,Electricity generation (GWh),39.0,43.0,53.0,41.0,53.0,57.0,51.0,61.0,62.0,59.0,61.0,55.0,61.0,54.6,58.2,52.5,41.6,38.0,
Renewable hydropower,Kuwait,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Kuwait,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Lebanon,Electricity capacity (MW),282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,253.0,253.0
Renewable hydropower,Lebanon,Electricity generation (GWh),1363.0,1363.0,1363.0,1363.0,1120.0,1046.0,695.0,586.0,373.0,614.0,839.0,805.0,1007.0,1200.0,190.0,480.0,480.0,425.0,
Renewable hydropower,Oman,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Oman,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Palestine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Palestine,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Qatar,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Qatar,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Saudi Arabia,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Saudi Arabia,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Syrian AR,Electricity capacity (MW),1528.0,1528.0,1170.0,1210.0,1528.0,1528.0,1528.0,1505.0,900.0,900.0,850.0,850.0,850.0,850.0,1494.0,1572.0,1494.0,1494.0,1494.0
Renewable hydropower,Syrian AR,Electricity generation (GWh),3231.0,3410.0,2451.0,2758.0,4175.0,4325.0,3945.0,3478.0,2869.0,1866.0,2592.0,3283.0,3237.0,3000.0,2340.0,413.0,929.0,754.0,
Renewable hydropower,United Arab Em,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,United Arab Em,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Yemen,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Yemen,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,N America,Electricity capacity (MW),156272.0,155479.0,158064.0,158579.0,158925.2,159970.2,161313.2,162781.8,163646.8,164555.8,169078.8,169389.8,169522.3,169990.3,171304.3,174934.3,176421.3,177034.6,177305.9
Renewable hydropower,N America,Electricity generation (GWh),645024.5,550237.2,642717.5,636121.7,637354.8,662280.9,675366.8,644751.8,673565.6,671224.2,651043.0,734004.0,690967.6,690985.5,683225.4,664437.9,687865.9,727281.0,
Renewable hydropower,Bermuda,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Bermuda,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Canada,Electricity capacity (MW),67230.0,66882.0,69029.0,70197.0,70680.0,71801.0,72661.0,73281.0,74230.0,74510.0,74901.0,75396.0,75363.0,75363.0,75363.0,79246.0,80085.0,80657.0,80829.7
Renewable hydropower,Canada,Electricity generation (GWh),358509.0,333319.0,350554.0,337445.0,340835.0,361920.0,352852.0,367584.0,377450.0,368651.0,351350.0,375686.0,380229.0,391750.0,382463.0,382182.0,387097.0,392536.0,
Renewable hydropower,Greenland,Electricity capacity (MW),30.0,30.0,30.0,30.0,31.2,31.2,31.2,38.8,53.8,53.8,68.8,68.8,91.3,91.3,91.3,91.3,91.3,91.3,91.3
Renewable hydropower,Greenland,Electricity generation (GWh),178.5,164.2,178.5,187.7,195.8,206.9,199.8,208.8,207.6,265.2,296.0,338.0,344.6,377.5,396.4,422.9,400.9,401.0,
Renewable hydropower,Mexico,Electricity capacity (MW),9653.0,9653.0,9649.0,9658.0,10573.0,10598.0,10800.0,11577.0,11433.0,11474.0,11597.0,11571.0,11626.0,11633.0,12464.0,12223.0,12580.0,12642.3,12642.3
Renewable hydropower,Mexico,Electricity generation (GWh),33133.0,28502.0,24951.0,19880.0,25206.0,27709.0,30446.0,27340.0,39194.0,26718.0,37131.0,36247.0,31883.0,28002.0,38893.0,30815.0,30698.0,31982.0,
Renewable hydropower,St Pierre Mq,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,St Pierre Mq,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,USA,Electricity capacity (MW),79359.0,78914.0,79356.0,78694.0,77641.0,77540.0,77821.0,77885.0,77930.0,78518.0,82512.0,82354.0,82442.0,82903.0,83386.0,83374.0,83665.0,83644.0,83742.6
Renewable hydropower,USA,Electricity generation (GWh),253204.0,188252.0,267034.0,278609.0,271118.0,272445.0,291869.0,249619.0,256714.0,275590.0,262266.0,321733.0,278511.0,270856.0,261473.0,251018.0,269670.0,302362.0,
Renewable hydropower,Oceania,Electricity capacity (MW),13325.9,13395.1,13523.2,13545.4,13546.2,13227.2,13230.0,13238.0,13268.0,13198.6,13204.4,13204.5,13343.2,13355.3,13354.5,13372.5,13372.7,13377.2,13377.2
Renewable hydropower,Oceania,Electricity generation (GWh),42601.7,40036.3,42448.0,41489.5,45004.4,40269.5,41100.6,39908.8,36217.8,37902.5,39953.8,43752.2,38912.2,43239.9,44438.6,39691.8,42772.0,43168.4,
Renewable hydropower,Amer Samoa,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Amer Samoa,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Australia,Electricity capacity (MW),7711.0,7711.0,7770.0,7788.0,7781.0,7461.0,7461.0,7461.0,7461.0,7461.0,7461.0,7461.0,7461.0,7461.0,7461.0,7461.0,7461.0,7461.0,7461.0
Renewable hydropower,Australia,Electricity generation (GWh),16360.0,16563.0,15877.0,16274.0,16110.0,15309.0,15926.0,14339.0,11909.0,11802.0,13502.0,16694.0,13979.0,18116.0,18338.0,13324.0,15021.0,16037.0,
Renewable hydropower,Christmas Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Christmas Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Cocos Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Cocos Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Cook Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Cook Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Fiji,Electricity capacity (MW),85.0,85.0,85.0,85.0,91.8,91.8,94.6,94.6,94.6,94.6,94.6,94.6,138.6,137.7,137.7,137.7,137.7,138.4,138.4
Renewable hydropower,Fiji,Electricity generation (GWh),419.1,468.3,455.5,347.8,371.4,342.4,344.9,513.9,500.3,465.1,418.0,461.4,529.2,527.9,401.3,406.3,496.0,491.7,
Renewable hydropower,Fr Polynesia,Electricity capacity (MW),47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,46.5,46.5,46.5,46.7,46.7
Renewable hydropower,Fr Polynesia,Electricity generation (GWh),147.6,154.2,119.4,123.5,155.6,147.1,159.8,174.3,157.7,154.5,211.0,175.0,160.0,152.0,167.0,167.0,184.0,176.4,
Renewable hydropower,Guam,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Guam,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Kiribati,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Kiribati,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Marshall Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Marshall Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Micronesia,Electricity capacity (MW),2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renewable hydropower,Micronesia,Electricity generation (GWh),3.6,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Renewable hydropower,Nauru,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Nauru,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,New Caledon,Electricity capacity (MW),75.9,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1
Renewable hydropower,New Caledon,Electricity generation (GWh),441.5,366.9,320.4,323.1,325.5,339.3,288.4,390.1,460.1,398.4,264.7,375.7,397.8,456.3,289.2,340.4,231.8,361.0,
Renewable hydropower,New Zealand,Electricity capacity (MW),5193.0,5260.0,5329.0,5335.0,5336.0,5337.0,5337.0,5337.0,5359.0,5281.0,5279.0,5279.0,5368.0,5381.0,5381.0,5381.0,5381.0,5381.0,5381.0
Renewable hydropower,New Zealand,Electricity generation (GWh),24433.0,21679.0,24870.0,23620.0,27237.0,23325.0,23571.0,23638.0,22346.0,24215.0,24735.0,25118.0,22905.0,23050.0,24328.0,24537.0,25922.0,25183.0,
Renewable hydropower,Niue,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Niue,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Norfolk Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Norfolk Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Nth Mariana Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Nth Mariana Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Palau,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Palau,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Papua N Guin,Electricity capacity (MW),198.2,198.2,198.2,198.4,198.4,198.4,198.4,206.4,214.4,222.4,230.4,230.4,239.8,239.8,239.8,257.8,257.8,257.8,257.8
Renewable hydropower,Papua N Guin,Electricity generation (GWh),751.8,751.8,751.8,752.4,752.4,752.4,757.9,799.7,797.2,819.3,776.2,890.5,898.7,898.7,876.6,876.6,876.6,876.6,
Renewable hydropower,Pitcairn,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Pitcairn,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Samoa,Electricity capacity (MW),12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,8.9,8.9,8.9,8.9,8.9,12.5,12.5
Renewable hydropower,Samoa,Electricity generation (GWh),43.3,47.7,48.4,46.8,50.5,52.3,50.5,51.8,45.0,44.2,39.9,30.9,34.6,31.2,30.4,32.7,34.5,34.5,
Renewable hydropower,Solomon Is,Electricity capacity (MW),0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3
Renewable hydropower,Solomon Is,Electricity generation (GWh),0.8,0.8,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.9,
Renewable hydropower,Tokelau,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Tokelau,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Tonga,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Tonga,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Tuvalu,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
